file,line,category,language_hint,text
alrajhi_client/action_handler.py,9,ui_candidate,mixed_ar_latin,"كلاس مختلط (mixin) يضيف إجراءات موحدة لأي واجهة تحتوي على جدول.
    يجب أن تحتوي الواجهة على الخصائص التالية:
        - self.table (QTableView أو مشتق)
        - self.model (نموذج الجدول)
        - self.add_item()   (دالة للإضافة)
        -"
alrajhi_client/action_handler.py,22,ui_candidate,mixed_ar_latin,يجب استدعاؤها في __init__ بعد إنشاء الجدول
alrajhi_client/action_handler.py,28,ui_candidate,arabic,تثبيت الاختصارات العامة
alrajhi_client/action_handler.py,72,ui_candidate,arabic,تأكيد الحذف
alrajhi_client/action_handler.py,101,ui_candidate,arabic,إضافة
alrajhi_client/action_handler.py,105,ui_candidate,arabic,تعديل
alrajhi_client/action_handler.py,109,ui_candidate,arabic,حذف
alrajhi_client/action_handler.py,118,ui_candidate,arabic,طباعة
alrajhi_client/action_handler.py,61,ui_candidate,arabic,الرجاء تحديد صف أولاً
alrajhi_client/action_handler.py,67,ui_candidate,arabic,الرجاء تحديد صف للحذف
alrajhi_client/action_handler.py,72,ui_candidate,arabic,هل تريد حذف '
alrajhi_client/action_handler.py,72,ui_candidate,arabic,'؟
alrajhi_client/action_handler.py,77,ui_candidate,arabic,تم الحذف
alrajhi_client/config.py,23,misc_candidate,arabic,الراجحي للمحاسبة والمستودعات
alrajhi_client/config.py,24,misc_candidate,arabic,المملكة العربية السعودية - الرياض
alrajhi_client/currency.py,124,misc_candidate,mixed_ar_latin,تحديث سعر الصرف الحالي (يُستخدم من settings_widget.py)
alrajhi_client/currency.py,33,misc_candidate,arabic,ل.س
alrajhi_client/currency.py,34,misc_candidate,arabic,د.إ
alrajhi_client/currency.py,34,misc_candidate,arabic,ر.ق
alrajhi_client/currency.py,34,misc_candidate,arabic,د.ك
alrajhi_client/currency.py,34,misc_candidate,arabic,ر.ع.
alrajhi_client/currency.py,91,misc_candidate,arabic,⚠️ تعذر جلب سعر الصرف من الخادم؛ سيتم استخدام آخر سعر محفوظ لـ
alrajhi_client/currency.py,104,misc_candidate,arabic,⚠️ تعذر جلب سعر الصرف التاريخي من الخادم؛ سيتم استخدام آخر سعر محفوظ لـ
alrajhi_client/currency.py,171,misc_candidate,arabic,⚠️ تعذر جلب قائمة العملات من الخادم؛ سيتم استخدام الكاش المحلي:
alrajhi_client/main.py,130,ui_candidate,arabic,إعدادات الشبكة
alrajhi_client/main.py,141,ui_candidate,arabic,لا يمكن الاتصال بالخادم الحالي. عدّل وضع التشغيل أو عنوان الخادم هنا. هذه النافذة تستخدم إعدادات محلية فقط ولا تحتاج إلى اتصال بالخادم.
alrajhi_client/main.py,155,ui_candidate,arabic,محلي (بدون شبكة)
alrajhi_client/main.py,156,ui_candidate,arabic,عميل (اتصال بخادم)
alrajhi_client/main.py,157,ui_candidate,arabic,خادم (تشغيل خدمة)
alrajhi_client/main.py,161,ui_candidate,arabic,وضع التشغيل:
alrajhi_client/main.py,164,ui_candidate,mixed_ar_latin,10.98.199.132 أو http://10.98.199.132:8000
alrajhi_client/main.py,165,ui_candidate,arabic,عنوان الخادم:
alrajhi_client/main.py,170,ui_candidate,arabic,منفذ الخادم المحلي:
alrajhi_client/main.py,172,ui_candidate,arabic,تشغيل الخادم المحلي تلقائياً عند بدء التطبيق
alrajhi_client/main.py,178,ui_candidate,arabic,الحالة:
alrajhi_client/main.py,194,ui_candidate,arabic,اختبار الاتصال
alrajhi_client/main.py,306,ui_candidate,arabic,جاري تهيئة قاعدة البيانات...
alrajhi_client/main.py,319,ui_candidate,arabic,التحقق من الترخيص...
alrajhi_client/main.py,335,ui_candidate,arabic,تسجيل الدخول...
alrajhi_client/main.py,354,ui_candidate,arabic,جاري تحميل الواجهة...
alrajhi_client/main.py,36,ui_candidate,arabic,ترخيص منتهي
alrajhi_client/main.py,37,ui_candidate,arabic,"انتهت صلاحية الترخيص.
سيتم إغلاق التطبيق."
alrajhi_client/main.py,79,ui_candidate,arabic,⚠️ النسخ الاحتياطي الدوري معطل في وضع العميل
alrajhi_client/main.py,219,ui_candidate,arabic,تشغيل خادم الراجحي للمحاسبة...
alrajhi_client/main.py,331,ui_candidate,arabic,تم التفعيل...
alrajhi_client/main.py,266,ui_candidate,arabic,تفعيل الشبكة مطلوب
alrajhi_client/main.py,290,ui_candidate,arabic,ℹ️ وضع الخادم مفعل، لكن التشغيل التلقائي للخادم معطل من الإعدادات.
alrajhi_client/main.py,317,ui_candidate,arabic,ℹ️ وضع العميل مفعل. مصدر البيانات:
alrajhi_client/main.py,191,ui_candidate,arabic,العنوان المستخدم:
alrajhi_client/main.py,230,ui_candidate,arabic,✅ الخادم يعمل مسبقاً على المنفذ
alrajhi_client/main.py,236,ui_candidate,arabic,ℹ️ مسار قاعدة بيانات الخادم:
alrajhi_client/main.py,267,ui_candidate,arabic,سيتم تشغيل التطبيق في الوضع المحلي.
alrajhi_client/main.py,285,ui_candidate,arabic,تنبيه الخادم
alrajhi_client/main.py,294,ui_candidate,arabic,خطأ في الاتصال
alrajhi_client/main.py,73,ui_candidate,arabic,⚠️ فشل النسخ الاحتياطي الدوري:
alrajhi_client/main.py,238,ui_candidate,arabic,⚠️ تعذر ضبط مسار قاعدة بيانات الخادم الموحد:
alrajhi_client/main.py,286,ui_candidate,arabic,تعذر تشغيل الخادم المحلي تلقائياً:
alrajhi_client/main.py,286,ui_candidate,arabic,يمكن تشغيله أو إيقافه يدوياً من الإعدادات > الشبكة.
alrajhi_client/main.py,295,ui_candidate,arabic,لا يمكن الاتصال بالخادم المحدد:
alrajhi_client/main.py,295,ui_candidate,arabic,سيتم فتح إعدادات الشبكة لتعديل العنوان.
alrajhi_client/main.py,298,ui_candidate,arabic,تم الحفظ
alrajhi_client/main.py,298,ui_candidate,arabic,سيتم إعادة تشغيل التطبيق لتطبيق الإعدادات.
alrajhi_client/main.py,246,ui_candidate,arabic,✅ الخادم يعمل مسبقاً على المنفذ
alrajhi_client/printer_manager.py,39,misc_candidate,mixed_ar_latin,حفظ كـ PDF
alrajhi_client/printer_manager.py,46,misc_candidate,mixed_ar_latin,حفظ كـ صورة PNG
alrajhi_client/utils.py,148,misc_candidate,arabic,✅ تم تفعيل تحديد النص تلقائياً عند التركيز
alrajhi_client/utils.py,79,misc_candidate,arabic,نجاح
alrajhi_client/utils.py,79,misc_candidate,arabic,تم الحفظ
alrajhi_client/utils.py,79,misc_candidate,arabic,تم
alrajhi_client/brand_assets.py,64,misc_candidate,arabic,الراجحي للمحاسبة والمستودعات
alrajhi_client/brand_assets.py,65,misc_candidate,arabic,نظام الراجحي للمحاسبة والمستودعات
alrajhi_client/offline_read.py,22,misc_candidate,mixed_ar_latin,تعذر تحديث البيانات لأن الخادم غير متصل. ستبقى العمليات المحفوظة Offline في قائمة المزامنة.
alrajhi_client/offline_read.py,36,misc_candidate,arabic,وضع عدم الاتصال
alrajhi_server/run_server.py,12,api_server_candidate,arabic,🚀 تشغيل خادم الراجحي للمحاسبة...
alrajhi_server/run_server.py,13,api_server_candidate,arabic,المنفذ: 8000
alrajhi_server/run_server.py,14,api_server_candidate,arabic,العنوان: 0.0.0.0
alrajhi_server/run_server.py,15,api_server_candidate,mixed_ar_latin,لإيقاف الخادم: Ctrl+C
alrajhi_server/run_server.py,19,api_server_candidate,arabic,🛑 تم إيقاف الخادم.
alrajhi_server/run_server.py,21,api_server_candidate,arabic,❌ خطأ:
tools/advanced_runtime_test.py,161,tooling_candidate,arabic,مخزون
tools/offline_read_guard.py,14,tooling_candidate,arabic,تعذر فحص تكرار مرجع الفاتورة
tools/offline_read_guard.py,15,tooling_candidate,arabic,تعذر فحص رصيد المادة
tools/offline_read_guard.py,16,tooling_candidate,arabic,تعذر جلب المستودع الافتراضي
tools/offline_widget_guard.py,8,tooling_candidate,arabic,تعذر التحديث: الخادم غير متصل
tools/offline_widget_guard.py,9,tooling_candidate,arabic,فواتير الشراء
tools/offline_widget_guard.py,10,tooling_candidate,arabic,مرتجعات المبيعات
tools/offline_widget_guard.py,10,tooling_candidate,arabic,مرتجعات المشتريات
tools/offline_widget_guard.py,11,tooling_candidate,arabic,السندات
tools/offline_widget_guard.py,12,tooling_candidate,arabic,العملاء
tools/offline_widget_guard.py,13,tooling_candidate,arabic,الموردين
tools/offline_widget_guard.py,14,tooling_candidate,arabic,أرصدة المستودعات
tools/offline_widget_guard.py,14,tooling_candidate,arabic,تحويلات المستودعات
tools/offline_widget_guard.py,15,tooling_candidate,arabic,أوامر التصنيع
tools/offline_widget_guard.py,16,tooling_candidate,arabic,الصناديق والبنوك
tools/offline_widget_guard.py,17,tooling_candidate,arabic,الأطراف
tools/offline_widget_guard.py,17,tooling_candidate,arabic,المواد
tools/offline_widget_guard.py,18,tooling_candidate,arabic,مواد التصنيع
tools/offline_widget_guard.py,19,tooling_candidate,arabic,مستودعات التصنيع
tools/offline_ui_guard.py,9,tooling_candidate,mixed_ar_latin,_notify_offline_read('فواتير الشراء')
tools/offline_ui_guard.py,10,tooling_candidate,mixed_ar_latin,"notify_offline_read(self, 'مرتجعات المبيعات')"
tools/offline_ui_guard.py,11,tooling_candidate,mixed_ar_latin,"notify_offline_read(self, 'مرتجعات المشتريات')"
tools/offline_ui_guard.py,12,tooling_candidate,mixed_ar_latin,"notify_offline_read(self, 'السندات')"
tools/offline_ui_guard.py,13,tooling_candidate,mixed_ar_latin,"notify_offline_read(self, 'المستخدمون')"
tools/offline_ui_guard.py,14,tooling_candidate,mixed_ar_latin,"notify_offline_read(self, 'سجل التدقيق')"
tools/manufacturing_flow_guard.py,33,tooling_candidate,arabic,لا يمكن حذف مخرج من أمر مكتمل
tools/manufacturing_runtime_flow_test.py,77,tooling_candidate,arabic,مخزون
tools/manufacturing_runtime_flow_test.py,78,tooling_candidate,arabic,منتج نهائي
tools/html_print_expansion_guard.py,7,tooling_candidate,mixed_ar_latin,فتح HTML في المتصفح
tools/print_action_guard.py,11,tooling_candidate,arabic,طباعة
tools/phase61_brand_print_dashboard_guard.py,7,tooling_candidate,arabic,معلومات الشركة
tools/verify_language_phase80_manufacturing.py,21,tooling_candidate,arabic,منتج نهائي
tools/verify_language_phase80_manufacturing.py,21,tooling_candidate,arabic,مخزون
alrajhi_server/api/auth.py,33,api_server_candidate,arabic,تسجيل دخول
alrajhi_server/api/auth.py,60,api_server_candidate,arabic,تسجيل خروج
alrajhi_server/api/invoices.py,98,api_server_candidate,arabic,استلام فاتورة شراء إلى دفتر المخزون
alrajhi_server/api/invoices.py,118,api_server_candidate,arabic,عكس دفتر مخزون فاتورة شراء
alrajhi_server/api/invoices.py,293,api_server_candidate,arabic,إنشاء فاتورة
alrajhi_server/api/invoices.py,372,api_server_candidate,arabic,تعديل فاتورة
alrajhi_server/api/invoices.py,402,api_server_candidate,arabic,إلغاء/حذف فاتورة
alrajhi_server/api/invoices.py,103,api_server_candidate,arabic,صرف فاتورة بيع من دفتر المخزون
alrajhi_server/api/invoices.py,123,api_server_candidate,arabic,عكس دفتر مخزون فاتورة بيع
alrajhi_server/api/invoices.py,311,api_server_candidate,arabic,لا يمكن تعديل فاتورة مرتبطة بسندات. احذف أو عدّل السندات أولاً.
alrajhi_server/api/invoices.py,313,api_server_candidate,arabic,لا يمكن تعديل فاتورة مرتبطة بمرتجعات. ألغِ المرتجعات أولاً.
alrajhi_server/api/invoices.py,388,api_server_candidate,arabic,لا يمكن حذف فاتورة مرتبطة بسندات. احذف السندات أولاً.
alrajhi_server/api/invoices.py,390,api_server_candidate,arabic,لا يمكن حذف فاتورة مرتبطة بمرتجعات. ألغِ المرتجعات أولاً.
alrajhi_server/api/items.py,63,api_server_candidate,arabic,صيغة الباركود غير صالحة
alrajhi_server/api/items.py,205,api_server_candidate,arabic,إنشاء مادة
alrajhi_server/api/items.py,377,api_server_candidate,arabic,تسجيل حركة مخزون
alrajhi_server/api/items.py,442,api_server_candidate,arabic,تسجيل قيد دفتر مخزون
alrajhi_server/api/items.py,60,api_server_candidate,mixed_ar_latin,باركود EAN-13 غير صالح: رقم التحقق غير صحيح
alrajhi_server/api/items.py,77,api_server_candidate,arabic,الباركود '
alrajhi_server/api/items.py,77,api_server_candidate,arabic,' مستخدم بالفعل للمادة:
alrajhi_server/api/items.py,192,api_server_candidate,arabic,مخزون
alrajhi_server/api/items.py,831,api_server_candidate,arabic,تشغيل تعبئة دفتر المخزون من الحركات القديمة
alrajhi_server/api/items.py,95,api_server_candidate,arabic,عامل التحويل للوحدة '
alrajhi_server/api/items.py,95,api_server_candidate,arabic,' يجب أن يكون أكبر من صفر
alrajhi_server/api/items.py,98,api_server_candidate,arabic,الوحدة الفرعية '
alrajhi_server/api/items.py,98,api_server_candidate,arabic,' مكررة
alrajhi_server/api/items.py,283,api_server_candidate,arabic,لا يمكن تعديل الكمية الافتتاحية بعد وجود حركات بيع/شراء/تصنيع/تسوية. استخدم تسوية مخزون بدل تعديل الافتتاحي.
alrajhi_server/api/items.py,93,api_server_candidate,arabic,عامل التحويل للوحدة '
alrajhi_server/api/items.py,93,api_server_candidate,arabic,' غير صالح
alrajhi_server/api/items.py,310,api_server_candidate,arabic,لا يمكن حذف المادة لأنها مستخدمة في عمليات سابقة (
alrajhi_server/api/manufacturing.py,156,api_server_candidate,arabic,دفتر مخزون استهلاك إنتاج
alrajhi_server/api/manufacturing.py,164,api_server_candidate,arabic,دفتر مخزون إنتاج منتج نهائي
alrajhi_server/api/manufacturing.py,172,api_server_candidate,arabic,عكس دفتر مخزون استهلاك إنتاج
alrajhi_server/api/manufacturing.py,180,api_server_candidate,arabic,عكس دفتر مخزون إنتاج منتج نهائي
alrajhi_server/api/manufacturing.py,191,api_server_candidate,mixed_ar_latin,كمية BOM
alrajhi_server/api/manufacturing.py,195,api_server_candidate,arabic,منتج نهائي
alrajhi_server/api/manufacturing.py,549,api_server_candidate,arabic,استهلاك مواد أمر إنتاج
alrajhi_server/api/manufacturing.py,591,api_server_candidate,arabic,إدخال منتج نهائي من أمر إنتاج
alrajhi_server/api/manufacturing.py,821,api_server_candidate,arabic,عكس استهلاك مادة إنتاج
alrajhi_server/api/manufacturing.py,823,api_server_candidate,arabic,عكس دفتر مخزون حذف استهلاك إنتاج
alrajhi_server/api/manufacturing.py,848,api_server_candidate,arabic,عكس مخرج إنتاج
alrajhi_server/api/manufacturing.py,850,api_server_candidate,arabic,عكس دفتر مخزون حذف مخرج إنتاج
alrajhi_server/api/manufacturing.py,48,api_server_candidate,arabic,يجب تحديد المستودع
alrajhi_server/api/manufacturing.py,62,api_server_candidate,arabic,لا يوجد مستودع صالح لتسجيل حركة التصنيع
alrajhi_server/api/manufacturing.py,69,api_server_candidate,arabic,المستودع غير نشط أو غير موجود
alrajhi_server/api/manufacturing.py,190,api_server_candidate,arabic,يجب اختيار المنتج النهائي
alrajhi_server/api/manufacturing.py,194,api_server_candidate,arabic,المنتج النهائي غير موجود
alrajhi_server/api/manufacturing.py,196,api_server_candidate,arabic,يجب أن يكون المنتج من نوع منتج نهائي
alrajhi_server/api/manufacturing.py,199,api_server_candidate,mixed_ar_latin,لا يمكن حفظ BOM بدون مكونات
alrajhi_server/api/manufacturing.py,207,api_server_candidate,arabic,كمية المكون
alrajhi_server/api/manufacturing.py,343,api_server_candidate,mixed_ar_latin,حفظ BOM
alrajhi_server/api/manufacturing.py,360,api_server_candidate,arabic,تغيير حالة إنتاج
alrajhi_server/api/manufacturing.py,361,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,362,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,437,api_server_candidate,arabic,الكمية المخططة
alrajhi_server/api/manufacturing.py,473,api_server_candidate,arabic,إنشاء أمر إنتاج
alrajhi_server/api/manufacturing.py,500,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,501,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,551,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,552,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,598,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,599,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,623,api_server_candidate,arabic,عكس استهلاك أمر إنتاج
alrajhi_server/api/manufacturing.py,628,api_server_candidate,arabic,عكس مخرج أمر إنتاج
alrajhi_server/api/manufacturing.py,634,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,635,api_server_candidate,arabic,عملية إنتاج
alrajhi_server/api/manufacturing.py,782,api_server_candidate,arabic,إلغاء أمر إنتاج
alrajhi_server/api/manufacturing.py,800,api_server_candidate,arabic,حذف أمر إنتاج
alrajhi_server/api/manufacturing.py,825,api_server_candidate,arabic,حذف استهلاك مادة إنتاج
alrajhi_server/api/manufacturing.py,852,api_server_candidate,arabic,حذف مخرج إنتاج
alrajhi_server/api/manufacturing.py,74,api_server_candidate,arabic,الرصيد غير كافٍ في المستودع المحدد. المتوفر
alrajhi_server/api/manufacturing.py,74,api_server_candidate,arabic,، المطلوب
alrajhi_server/api/manufacturing.py,90,api_server_candidate,arabic,يجب أن تكون أكبر من صفر
alrajhi_server/api/manufacturing.py,204,api_server_candidate,arabic,يوجد مكون بدون مادة
alrajhi_server/api/manufacturing.py,206,api_server_candidate,arabic,لا يمكن أن يكون المنتج النهائي مكوناً لنفسه
alrajhi_server/api/manufacturing.py,209,api_server_candidate,arabic,نسبة الهالك لا يمكن أن تكون سالبة
alrajhi_server/api/manufacturing.py,212,api_server_candidate,mixed_ar_latin,يوجد مكون مكرر في BOM
alrajhi_server/api/manufacturing.py,237,api_server_candidate,mixed_ar_latin,دورة في BOM: المنتج
alrajhi_server/api/manufacturing.py,237,api_server_candidate,arabic,يظهر مرتين
alrajhi_server/api/manufacturing.py,241,api_server_candidate,arabic,المنتج
alrajhi_server/api/manufacturing.py,241,api_server_candidate,mixed_ar_latin,ليس له قائمة مواد (BOM)
alrajhi_server/api/manufacturing.py,246,api_server_candidate,arabic,منتج نهائي
alrajhi_server/api/manufacturing.py,678,api_server_candidate,mixed_ar_latin,BOM غير موجود
alrajhi_server/api/manufacturing.py,358,api_server_candidate,mixed_ar_latin,لا يمكن حذف BOM لوجود أوامر إنتاج نشطة
alrajhi_server/api/manufacturing.py,489,api_server_candidate,arabic,لا توجد حجوزات مواد لهذا الأمر
alrajhi_server/api/manufacturing.py,495,api_server_candidate,arabic,: المطلوب
alrajhi_server/api/manufacturing.py,495,api_server_candidate,arabic,، المتوفر
alrajhi_server/api/manufacturing.py,519,api_server_candidate,arabic,كمية الاستهلاك يجب أن تكون أكبر من صفر
alrajhi_server/api/manufacturing.py,522,api_server_candidate,arabic,تكلفة الوحدة لا يمكن أن تكون سالبة
alrajhi_server/api/manufacturing.py,530,api_server_candidate,arabic,لا يوجد حجز لهذه المادة في هذا الأمر
alrajhi_server/api/manufacturing.py,563,api_server_candidate,arabic,كمية الإنتاج يجب أن تكون أكبر من صفر
alrajhi_server/api/manufacturing.py,572,api_server_candidate,arabic,لا توجد حجوزات مواد لهذا الأمر
alrajhi_server/api/manufacturing.py,579,api_server_candidate,arabic,لا يمكن إتمام الإنتاج دون تسجيل استهلاك مواد
alrajhi_server/api/manufacturing.py,582,api_server_candidate,arabic,تكلفة الإنتاج يجب أن تكون أكبر من صفر
alrajhi_server/api/manufacturing.py,684,api_server_candidate,mixed_ar_latin,لا يمكن تعديل BOM لوجود أوامر إنتاج نشطة:
alrajhi_server/api/manufacturing.py,778,api_server_candidate,arabic,لا يمكن إلغاء أمر مكتمل؛ استخدم العكس
alrajhi_server/api/manufacturing.py,815,api_server_candidate,arabic,الاستهلاك غير موجود
alrajhi_server/api/manufacturing.py,840,api_server_candidate,arabic,مخرج الإنتاج غير موجود
alrajhi_server/api/manufacturing.py,842,api_server_candidate,arabic,لا يمكن حذف مخرج من أمر مكتمل؛ استخدم العكس
alrajhi_server/api/manufacturing.py,441,api_server_candidate,mixed_ar_latin,لا يمكن إنشاء أمر إنتاج دون BOM صالح يحتوي على مكونات
alrajhi_server/api/manufacturing.py,445,api_server_candidate,arabic,يجب تحديد مستودع مواد خام ومستودع منتج نهائي
alrajhi_server/api/manufacturing.py,449,api_server_candidate,arabic,: المطلوب
alrajhi_server/api/manufacturing.py,449,api_server_candidate,arabic,، المتوفر
alrajhi_server/api/manufacturing.py,486,api_server_candidate,arabic,لا يمكن بدء أمر بحالة
alrajhi_server/api/manufacturing.py,497,api_server_candidate,arabic,المواد التالية غير كافية:
alrajhi_server/api/manufacturing.py,515,api_server_candidate,arabic,لا يمكن تسجيل استهلاك لأمر بحالة
alrajhi_server/api/manufacturing.py,533,api_server_candidate,arabic,الكمية المستهلكة (
alrajhi_server/api/manufacturing.py,533,api_server_candidate,arabic,) تتجاوز المتبقي من الحجز (
alrajhi_server/api/manufacturing.py,536,api_server_candidate,arabic,المخزون غير كافٍ. المطلوب
alrajhi_server/api/manufacturing.py,536,api_server_candidate,arabic,، المتوفر
alrajhi_server/api/manufacturing.py,569,api_server_candidate,arabic,لا يمكن إتمام أمر بحالة
alrajhi_server/api/manufacturing.py,612,api_server_candidate,arabic,لا يمكن التراجع عن أمر بحالة
alrajhi_server/api/manufacturing.py,795,api_server_candidate,arabic,لا يمكن حذف أمر بحالة
alrajhi_server/api/manufacturing.py,817,api_server_candidate,arabic,لا يمكن حذف استهلاك من أمر
alrajhi_server/api/manufacturing.py,846,api_server_candidate,arabic,لا يمكن حذف المخرج لأن المخزون غير كاف. المتوفر
alrajhi_server/api/manufacturing.py,450,api_server_candidate,arabic,لا يمكن إنشاء أمر الإنتاج لعدم كفاية المواد:
alrajhi_server/api/manufacturing.py,576,api_server_candidate,arabic,لم يتم استهلاك كامل كمية المادة (المتبقي
alrajhi_server/api/manufacturing.py,618,api_server_candidate,arabic,لا يمكن التراجع لأن مخزون المنتج سيصبح سالباً. المتوفر
alrajhi_server/api/manufacturing.py,618,api_server_candidate,arabic,، المطلوب عكسه
alrajhi_server/api/reports.py,346,api_server_candidate,arabic,الصندوق
alrajhi_server/api/reports.py,347,api_server_candidate,arabic,الذمم المدينة
alrajhi_server/api/reports.py,348,api_server_candidate,arabic,الذمم الدائنة
alrajhi_server/api/reports.py,349,api_server_candidate,arabic,المبيعات
alrajhi_server/api/reports.py,350,api_server_candidate,arabic,مرتجعات المبيعات
alrajhi_server/api/reports.py,351,api_server_candidate,arabic,المشتريات
alrajhi_server/api/reports.py,352,api_server_candidate,arabic,مرتجعات المشتريات
alrajhi_server/api/reports.py,353,api_server_candidate,arabic,المصاريف
alrajhi_server/api/reports.py,131,api_server_candidate,arabic,إجمالي الإيرادات
alrajhi_server/api/reports.py,132,api_server_candidate,arabic,تكلفة البضاعة المباعة
alrajhi_server/api/reports.py,133,api_server_candidate,arabic,المصروفات التشغيلية
alrajhi_server/api/reports.py,149,api_server_candidate,arabic,الصندوق
alrajhi_server/api/reports.py,150,api_server_candidate,arabic,الذمم المدينة
alrajhi_server/api/reports.py,151,api_server_candidate,arabic,الذمم الدائنة
alrajhi_server/api/reports.py,152,api_server_candidate,arabic,رأس المال
alrajhi_server/api/vouchers.py,14,api_server_candidate,arabic,نوع السند غير صالح
alrajhi_server/api/vouchers.py,17,api_server_candidate,arabic,مبلغ السند يجب أن يكون أكبر من صفر
alrajhi_server/api/vouchers.py,36,api_server_candidate,arabic,الفاتورة المرتبطة غير موجودة أو محذوفة
alrajhi_server/api/vouchers.py,38,api_server_candidate,arabic,سند القبض لا يرتبط إلا بفاتورة بيع
alrajhi_server/api/vouchers.py,40,api_server_candidate,arabic,سند الدفع لا يرتبط إلا بفاتورة شراء
alrajhi_server/api/vouchers.py,42,api_server_candidate,arabic,العميل في السند لا يطابق عميل الفاتورة
alrajhi_server/api/vouchers.py,44,api_server_candidate,arabic,المورد في السند لا يطابق مورد الفاتورة
alrajhi_server/api/vouchers.py,23,api_server_candidate,arabic,سند القبض يجب أن يرتبط بعميل فقط
alrajhi_server/api/vouchers.py,52,api_server_candidate,arabic,مبلغ السند يتجاوز المتبقي على الفاتورة (
alrajhi_server/api/vouchers.py,129,api_server_candidate,arabic,إنشاء سند
alrajhi_server/api/vouchers.py,189,api_server_candidate,arabic,تعديل سند
alrajhi_server/api/vouchers.py,218,api_server_candidate,arabic,حذف سند
alrajhi_server/api/vouchers.py,26,api_server_candidate,arabic,سند الدفع يجب أن يرتبط بمورد فقط
alrajhi_server/api/vouchers.py,29,api_server_candidate,arabic,سند المصروف لا يجب ربطه بفاتورة
alrajhi_server/api/vouchers.py,31,api_server_candidate,arabic,سند المصروف لا يجب ربطه بعميل أو مورد
alrajhi_server/api/categories.py,28,api_server_candidate,arabic,نشط
alrajhi_server/api/categories.py,28,api_server_candidate,arabic,مؤرشف
alrajhi_server/api/categories.py,46,api_server_candidate,arabic,اسم التصنيف مطلوب
alrajhi_server/api/categories.py,49,api_server_candidate,arabic,لا يمكن أن يكون التصنيف أباً لنفسه
alrajhi_server/api/categories.py,69,api_server_candidate,arabic,يوجد تصنيف بنفس الاسم ضمن نفس المستوى
alrajhi_server/api/categories.py,53,api_server_candidate,arabic,التصنيف الأب غير موجود أو مؤرشف
alrajhi_server/api/categories.py,58,api_server_candidate,arabic,لا يمكن إنشاء حلقة في شجرة التصنيفات
alrajhi_server/api/categories.py,146,api_server_candidate,arabic,لا يمكن حذف التصنيف لوجود مواد مرتبطة به
alrajhi_server/api/categories.py,148,api_server_candidate,arabic,لا يمكن حذف التصنيف لوجود تصنيفات فرعية
alrajhi_server/api/returns.py,95,api_server_candidate,arabic,دفتر مخزون مرتجع بيع
alrajhi_server/api/returns.py,97,api_server_candidate,arabic,دفتر مخزون مرتجع شراء
alrajhi_server/api/returns.py,106,api_server_candidate,arabic,عكس دفتر مخزون مرتجع بيع
alrajhi_server/api/returns.py,108,api_server_candidate,arabic,عكس دفتر مخزون مرتجع شراء
alrajhi_server/api/returns.py,335,api_server_candidate,arabic,يجب اختيار فاتورة صالحة
alrajhi_server/api/returns.py,338,api_server_candidate,arabic,يجب اختيار بند واحد على الأقل للمرتجع
alrajhi_server/api/returns.py,364,api_server_candidate,arabic,يجب إدخال كمية مرتجع صحيحة
alrajhi_server/api/returns.py,368,api_server_candidate,arabic,مبلغ الرد يجب أن يكون بين صفر وإجمالي المرتجع
alrajhi_server/api/returns.py,345,api_server_candidate,arabic,بند المرتجع غير موجود في الفاتورة الأصلية
alrajhi_server/api/returns.py,356,api_server_candidate,arabic,كمية المرتجع أكبر من الكمية المتبقية
alrajhi_server/api/cashboxes.py,42,api_server_candidate,arabic,الفرع الرئيسي
alrajhi_server/api/cashboxes.py,65,api_server_candidate,arabic,الصندوق الرئيسي
alrajhi_server/api/cashboxes.py,65,api_server_candidate,arabic,تم إنشاؤه تلقائياً
alrajhi_server/api/cashboxes.py,74,api_server_candidate,arabic,صندوق
alrajhi_server/api/cashboxes.py,85,api_server_candidate,arabic,بنك
alrajhi_server/api/cashboxes.py,162,api_server_candidate,arabic,لا يمكن أرشفة الصندوق الرئيسي
alrajhi_server/api/cashboxes.py,316,api_server_candidate,arabic,توجد وردية مفتوحة على هذا الصندوق
alrajhi_server/api/cashboxes.py,358,api_server_candidate,arabic,الوردية مغلقة بالفعل
alrajhi_server/api/branches.py,32,api_server_candidate,arabic,فرع
alrajhi_server/api/branches.py,27,api_server_candidate,arabic,الفرع الرئيسي
alrajhi_server/api/branches.py,27,api_server_candidate,arabic,تم إنشاؤه تلقائياً
alrajhi_server/api/branches.py,95,api_server_candidate,arabic,لا يمكن أرشفة الفرع الرئيسي
alrajhi_server/api/warehouses.py,39,api_server_candidate,arabic,المستودع الرئيسي
